sample_name,taxon_lineage,url
MGYG000000105,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000105/downloads/MGYG000000105.gff
MGYG000000106,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D gallinarum,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000106/downloads/MGYG000000106.gff
MGYG000000107,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_A;s__Klebsiella_A oxytoca,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000107/downloads/MGYG000000107.gff
MGYG000000108,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000108/downloads/MGYG000000108.gff
MGYG000000109,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp004166885,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000109/downloads/MGYG000000109.gff
MGYG000000110,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera sp902363335,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000110/downloads/MGYG000000110.gff
MGYG000000111,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000111/downloads/MGYG000000111.gff
MGYG000000112,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces sp900323545,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000112/downloads/MGYG000000112.gff
MGYG000000113,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000113/downloads/MGYG000000113.gff
MGYG000000114,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp902363395,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000114/downloads/MGYG000000114.gff
MGYG000000115,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_J;s__Clostridium_J sp902363375,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000115/downloads/MGYG000000115.gff
MGYG000000116,d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium_A;s__Exiguobacterium_A sp902363455,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000116/downloads/MGYG000000116.gff
MGYG000000117,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella sp003150885,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000117/downloads/MGYG000000117.gff
MGYG000000118,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NSJ-38;s__NSJ-38 sp902363445,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000118/downloads/MGYG000000118.gff
MGYG000000119,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp000432195,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000119/downloads/MGYG000000119.gff
MGYG000000120,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A harei_A,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000120/downloads/MGYG000000120.gff
MGYG000000121,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000121/downloads/MGYG000000121.gff
MGYG000000122,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000122/downloads/MGYG000000122.gff
MGYG000000123,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp001304935,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000123/downloads/MGYG000000123.gff
MGYG000000124,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter youngae,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000124/downloads/MGYG000000124.gff
MGYG000000125,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B tyrobutyricum,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000125/downloads/MGYG000000125.gff
MGYG000000126,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__BX12;s__BX12 sp902363595,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000126/downloads/MGYG000000126.gff
MGYG000000127,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catenibacillus;s__Catenibacillus sp902363555,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000127/downloads/MGYG000000127.gff
MGYG000000128,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp902363575,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000128/downloads/MGYG000000128.gff
MGYG000000129,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Marseille-P4683;s__Marseille-P4683 sp900232885,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000129/downloads/MGYG000000129.gff
MGYG000000130,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_C;s__Peptoniphilus_C sp902363535,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000130/downloads/MGYG000000130.gff
MGYG000000131,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus rubiinfantis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000131/downloads/MGYG000000131.gff
MGYG000000132,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Beduini;s__Beduini sp902363625,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000132/downloads/MGYG000000132.gff
MGYG000000133,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A caecimuris,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000133/downloads/MGYG000000133.gff
MGYG000000134,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Longibaculum;s__Longibaculum muris,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000134/downloads/MGYG000000134.gff
MGYG000000135,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Murimonas;s__Murimonas intestini,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000135/downloads/MGYG000000135.gff
MGYG000000136,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp000434275,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000136/downloads/MGYG000000136.gff
MGYG000000137,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160;s__UBA7160 sp902363665,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000137/downloads/MGYG000000137.gff
MGYG000000138,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000138/downloads/MGYG000000138.gff
MGYG000000139,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp000434315,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000139/downloads/MGYG000000139.gff
MGYG000000140,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1375;s__UMGS1375 sp900066615,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000140/downloads/MGYG000000140.gff
MGYG000000141,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp003480725,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000141/downloads/MGYG000000141.gff
MGYG000000142,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A massiliensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000142/downloads/MGYG000000142.gff
MGYG000000143,d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sanguinis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000143/downloads/MGYG000000143.gff
MGYG000000144,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000144/downloads/MGYG000000144.gff
MGYG000000145,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora sp902363735,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000145/downloads/MGYG000000145.gff
MGYG000000146,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000146/downloads/MGYG000000146.gff
MGYG000000147,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus paralicheniformis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000147/downloads/MGYG000000147.gff
MGYG000000148,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas phoceensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000148/downloads/MGYG000000148.gff
MGYG000000149,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saudiense,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000149/downloads/MGYG000000149.gff
MGYG000000150,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella sp005845265,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000150/downloads/MGYG000000150.gff
MGYG000000151,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium paraputrificum,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000151/downloads/MGYG000000151.gff
MGYG000000152,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora sp902363835,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000152/downloads/MGYG000000152.gff
MGYG000000153,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45;s__CAG-45 sp000438375,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000153/downloads/MGYG000000153.gff
MGYG000000154,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG115;s__RUG115 sp900066395,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000154/downloads/MGYG000000154.gff
MGYG000000155,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella confusa,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000155/downloads/MGYG000000155.gff
MGYG000000156,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp002232035,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000156/downloads/MGYG000000156.gff
MGYG000000157,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Paraclostridium;s__Paraclostridium sordellii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000157/downloads/MGYG000000157.gff
MGYG000000158,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003436275,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000158/downloads/MGYG000000158.gff
MGYG000000159,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000159/downloads/MGYG000000159.gff
MGYG000000160,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003479805,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000160/downloads/MGYG000000160.gff
MGYG000000161,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000161/downloads/MGYG000000161.gff
MGYG000000162,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B durans,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000162/downloads/MGYG000000162.gff
MGYG000000163,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_C;s__Enterococcus_C asini,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000163/downloads/MGYG000000163.gff
MGYG000000164,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter_A;s__Mediterraneibacter_A butyricigenes,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000164/downloads/MGYG000000164.gff
MGYG000000165,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__Extibacter muris,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000165/downloads/MGYG000000165.gff
MGYG000000166,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000166/downloads/MGYG000000166.gff
MGYG000000167,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp002232035,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000167/downloads/MGYG000000167.gff
MGYG000000168,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas sp003479425,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000168/downloads/MGYG000000168.gff
MGYG000000169,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp000432355,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000169/downloads/MGYG000000169.gff
MGYG000000170,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A sp900240235,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000170/downloads/MGYG000000170.gff
MGYG000000171,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900120195,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000171/downloads/MGYG000000171.gff
MGYG000000172,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster lavalensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000172/downloads/MGYG000000172.gff
MGYG000000173,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia moorei,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000173/downloads/MGYG000000173.gff
MGYG000000174,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides faecis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000174/downloads/MGYG000000174.gff
MGYG000000175,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes sp000509105,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000175/downloads/MGYG000000175.gff
MGYG000000176,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes oroticus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000176/downloads/MGYG000000176.gff
MGYG000000177,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000177/downloads/MGYG000000177.gff
MGYG000000178,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp003478995,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000178/downloads/MGYG000000178.gff
MGYG000000179,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000179/downloads/MGYG000000179.gff
MGYG000000180,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003459505,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000180/downloads/MGYG000000180.gff
MGYG000000181,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9414;s__UBA9414 sp003458885,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000181/downloads/MGYG000000181.gff
MGYG000000182,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella sp003458855,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000182/downloads/MGYG000000182.gff
MGYG000000183,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas paravirosa,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000183/downloads/MGYG000000183.gff
MGYG000000184,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A luti,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000184/downloads/MGYG000000184.gff
MGYG000000185,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000185/downloads/MGYG000000185.gff
MGYG000000186,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp003458715,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000186/downloads/MGYG000000186.gff
MGYG000000187,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003537285,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000187/downloads/MGYG000000187.gff
MGYG000000188,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003462685,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000188/downloads/MGYG000000188.gff
MGYG000000189,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000189/downloads/MGYG000000189.gff
MGYG000000190,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-127;s__CAG-127 sp900319515,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000190/downloads/MGYG000000190.gff
MGYG000000191,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__Bacillaceae_C;g__Weizmannia;s__Weizmannia coagulans,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000191/downloads/MGYG000000191.gff
MGYG000000192,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000192/downloads/MGYG000000192.gff
MGYG000000193,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000193/downloads/MGYG000000193.gff
MGYG000000194,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp003478505,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000194/downloads/MGYG000000194.gff
MGYG000000195,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000195/downloads/MGYG000000195.gff
MGYG000000196,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000000196/downloads/MGYG000000196.gff
